bag,flipper,gait,run,axis,samples,raw_min,raw_max,clean_min,clean_max,clean_p0_5,clean_p99_5,average_interval_source,average_duration_s,clean_abs_mean,clean_abs_impulse_ns,clean_abs_p99_5,clean_abs_max,max_to_p99_5_ratio,abs_peak_time_s
control_vansh_rollAmpAndFrequency_10_control.bag,control,rollAmpAndFrequency,10,Fx,88720,-5.9060516357421875,3.544090747833252,-1.5437896251678467,0.5641013383865356,-1.526548742055893,0.544140909910202,servo_activity,8.312076091766357,0.5225898615581894,4.343806694057317,1.5265487420558925,1.5437896251678467,1.0112940272635742,1.9952943325042725
control_vansh_rollAmpAndFrequency_10_control.bag,control,rollAmpAndFrequency,10,Fy,88720,-8.447210311889648,6.007535934448242,-3.103409767150879,4.6479411125183105,-3.059835910797119,4.628491401672363,servo_activity,8.312076091766357,1.9864250538917174,16.511316198539042,4.628491401672363,4.6479411125183105,1.004202170676804,7.198931455612183
control_vansh_rollAmpAndFrequency_10_control.bag,control,rollAmpAndFrequency,10,Fz,88720,-7.8481550216674805,7.32345724105835,-4.187121391296387,0.27895766496658325,-4.156100263595581,0.2769591510295868,servo_activity,8.312076091766357,1.1748388094605178,9.765349579796021,4.15610026359558,4.187121391296387,1.0074639988771514,6.8908140659332275
control_vansh_rollAmpAndFrequency_10_control.bag,control,rollAmpAndFrequency,10,Net,88720,0.008508525788784027,9.955316543579102,0.05481887269947109,5.275761359796541,0.061080682086904016,5.248356623981121,servo_activity,8.312076091766357,2.634610761481432,21.899085121620168,5.248356623981121,5.275761359796541,1.0052215841603065,7.137659788131714
control_vansh_rollAmpAndFrequency_11_control.bag,control,rollAmpAndFrequency,11,Fx,53280,-5.2366509437561035,4.633777141571045,-1.6484113931655884,0.7076773643493652,-1.643149733543396,0.6943191289901733,servo_activity,5.1095075607299805,0.5689599988973892,2.9071054161191316,1.643149733543396,1.6484113931655884,1.0032021790313934,7.965550661087036
control_vansh_rollAmpAndFrequency_11_control.bag,control,rollAmpAndFrequency,11,Fy,53280,-6.860193729400635,6.529114723205566,-2.913710594177246,4.500111103057861,-2.9056708812713623,4.500111103057861,servo_activity,5.1095075607299805,2.000338465477647,10.220744513377044,4.500111103057861,4.500111103057861,1.0,3.3844587802886963
control_vansh_rollAmpAndFrequency_11_control.bag,control,rollAmpAndFrequency,11,Fz,53280,-6.3447370529174805,8.163488388061523,-3.934607982635498,0.17810527980327606,-3.934607982635498,0.1553298532962799,servo_activity,5.1095075607299805,1.4498499613793352,7.4080193395917835,3.934607982635498,3.934607982635498,1.0,8.672633171081543
control_vansh_rollAmpAndFrequency_11_control.bag,control,rollAmpAndFrequency,11,Net,53280,0.054021675139665604,9.420576095581055,0.8196741144969825,5.871319857252645,0.8775672346570473,5.754498647441001,servo_activity,5.1095075607299805,2.715870499405014,13.876760850673428,5.754498647441001,5.871319857252645,1.020300849295289,3.3844587802886963
control_vansh_rollAmpAndFrequency_12_control.bag,control,rollAmpAndFrequency,12,Fx,85680,-6.565078258514404,5.213431358337402,-1.6435575485229492,0.7490311861038208,-1.6335854530334473,0.7127186059951782,servo_activity,8.13376784324646,0.691229238373285,5.622298151392368,1.6335854530334473,1.6435575485229492,1.0061044223128852,3.3872673511505127
control_vansh_rollAmpAndFrequency_12_control.bag,control,rollAmpAndFrequency,12,Fy,85680,-8.468329429626465,9.11361026763916,-3.164456367492676,4.046799182891846,-3.164456367492676,4.029223918914795,servo_activity,8.13376784324646,2.3246813312309436,18.90841825776162,4.029223918914795,4.046799182891846,1.0043619476928412,5.175881862640381
control_vansh_rollAmpAndFrequency_12_control.bag,control,rollAmpAndFrequency,12,Fz,85680,-6.7326273918151855,9.879615783691406,-2.806277275085449,0.3301171660423279,-2.770536422729492,0.26622137859463224,servo_activity,8.13376784324646,1.3618621465560812,11.077070534592451,2.770536422729492,2.806277275085449,1.0129003365784108,6.249650239944458
control_vansh_rollAmpAndFrequency_12_control.bag,control,rollAmpAndFrequency,12,Net,85680,0.061406832188367844,10.031266212463379,1.3478719381884923,4.803613697722226,1.4760348193296595,4.7181436504123475,servo_activity,8.13376784324646,2.9357234170258093,23.878492726070146,4.7181436504123475,4.803613697722226,1.0181151854718133,5.176098823547363
control_vansh_experimental_sinusoidalYaw_1_control.bag,control,experimental_sinusoidalYaw,1,Fx,55080,-3.753538131713867,3.9047691822052,-1.7509982585906982,1.137152910232544,-1.7221894264221191,1.1281092166900635,servo_activity,5.290212869644165,0.6615177366749256,3.4995696440555712,1.7221894264221191,1.7509982585906982,1.0167280275482993,5.3349738121032715
control_vansh_experimental_sinusoidalYaw_1_control.bag,control,experimental_sinusoidalYaw,1,Fy,55080,-8.216099739074707,12.58569049835205,-5.1795525550842285,10.184612274169922,-5.1795525550842285,10.184612274169922,servo_activity,5.290212869644165,2.759931471564759,14.600624990207848,10.184612274169922,10.184612274169922,1.0,3.0648772716522217
control_vansh_experimental_sinusoidalYaw_1_control.bag,control,experimental_sinusoidalYaw,1,Fz,55080,-8.771505355834961,7.407218933105469,-3.1995270252227783,0.07146010547876358,-3.156334400177002,0.05958586558699608,servo_activity,5.290212869644165,1.158445829278407,6.128425034834236,3.156334400177002,3.1995270252227783,1.013684426163259,3.641655206680298
control_vansh_experimental_sinusoidalYaw_1_control.bag,control,experimental_sinusoidalYaw,1,Net,55080,0.022458912804722786,13.211688041687012,0.12215442303921765,10.630026062587902,0.13072187277164024,10.627383357791587,servo_activity,5.290212869644165,3.346908413621055,17.705857963258442,10.627383357791587,10.630026062587902,1.0002486693767736,3.162137746810913
control_vansh_experimental_sinusoidalYaw_2_control.bag,control,experimental_sinusoidalYaw,2,Fx,86440,-9.079890251159668,10.123674392700195,-1.4283978939056396,1.7227298021316528,-1.3460136651992798,1.7093438929319373,servo_activity,8.20377230644226,0.6525707603550167,5.353541931794455,1.7093438929319373,1.7227298021316528,1.0078310217476223,7.6237633228302
control_vansh_experimental_sinusoidalYaw_2_control.bag,control,experimental_sinusoidalYaw,2,Fy,86440,-11.929765701293945,29.913442611694336,-5.062194347381592,8.486865043640137,-5.055440425872803,8.467049598693848,servo_activity,8.20377230644226,2.5122214889497734,20.609693078695294,8.467049598693848,8.486865043640137,1.002340301035835,2.8650078773498535
control_vansh_experimental_sinusoidalYaw_2_control.bag,control,experimental_sinusoidalYaw,2,Fz,86440,-17.906816482543945,14.226303100585938,-3.713768720626831,0.35364073514938354,-3.6161599159240723,0.27143043279647827,servo_activity,8.20377230644226,0.9589949230887002,7.8673759920538044,3.6161599159240723,3.713768720626831,1.0269923916453279,7.322179079055786
control_vansh_experimental_sinusoidalYaw_2_control.bag,control,experimental_sinusoidalYaw,2,Net,86440,0.011039459146559238,30.918373107910156,0.14730121630035267,8.687049685156747,0.2067960296907211,8.633578736304234,servo_activity,8.20377230644226,3.0508198969145814,25.028231782250877,8.633578736304234,8.687049685156747,1.0061933701522485,2.8650078773498535
control_vansh_experimental_sinusoidalYaw_3_control.bag,control,experimental_sinusoidalYaw,3,Fx,87820,-8.521974563598633,5.141393661499023,-2.4439945220947266,2.6457958221435547,-2.4226832389831543,2.6457958221435547,servo_activity,8.278104305267334,1.245101523895426,10.307080285453644,2.6457958221435547,2.6457958221435547,1.0,3.8284480571746826
control_vansh_experimental_sinusoidalYaw_3_control.bag,control,experimental_sinusoidalYaw,3,Fy,87820,-9.619690895080566,12.71367359161377,-5.643958568572998,6.292736053466797,-5.637722492218018,6.292736053466797,servo_activity,8.278104305267334,2.5913392153712733,21.451376315173015,6.292736053466797,6.292736053466797,1.0,1.1662883758544922
control_vansh_experimental_sinusoidalYaw_3_control.bag,control,experimental_sinusoidalYaw,3,Fz,87820,-10.93568229675293,6.030117034912109,-5.366912364959717,0.6196589469909668,-5.3003363609313965,0.601172685623169,servo_activity,8.278104305267334,2.3170118164883644,19.180465493427615,5.3003363609313965,5.366912364959717,1.0125607130368273,3.505662441253662
control_vansh_experimental_sinusoidalYaw_3_control.bag,control,experimental_sinusoidalYaw,3,Net,87820,0.014800271019339561,15.032687187194824,0.032055565713834694,6.956611882459681,0.0498737727513597,6.802969283171398,servo_activity,8.278104305267334,4.143117656439748,34.29716010900299,6.802969283171398,6.956611882459681,1.0225846381032986,3.7866146564483643
control_vansh_experimental_sinusoidalYaw_4_control.bag,control,experimental_sinusoidalYaw,4,Fx,85900,-8.447807312011719,4.529919624328613,-2.569916248321533,1.7054424285888672,-2.5250871181488037,1.6913129091262817,servo_activity,8.158502340316772,1.0053784280399758,8.202382258068141,2.5250871181488037,2.569916248321533,1.017753498424084,4.154039144515991
control_vansh_experimental_sinusoidalYaw_4_control.bag,control,experimental_sinusoidalYaw,4,Fy,85900,-7.60070276260376,12.774383544921875,-5.557063579559326,6.755551338195801,-5.5560197830200195,6.727200508117676,servo_activity,8.158502340316772,2.622553537118454,21.396109170186936,6.727200508117676,6.755551338195801,1.0042143578214913,0.6080372333526611
control_vansh_experimental_sinusoidalYaw_4_control.bag,control,experimental_sinusoidalYaw,4,Fz,85900,-9.683575630187988,6.922797679901123,-4.976179599761963,0.5221954584121704,-4.945680618286133,0.49421608448028564,servo_activity,8.158502340316772,2.1432064129174884,17.485354535569243,4.945680618286133,4.976179599761963,1.0061667915560628,7.0846452713012695
control_vansh_experimental_sinusoidalYaw_4_control.bag,control,experimental_sinusoidalYaw,4,Net,85900,0.041106436401605606,13.666118621826172,0.4859586346047166,6.773976286810756,0.5073739604251633,6.752077417084822,servo_activity,8.158502340316772,4.0420863776861,32.97737117211459,6.752077417084822,6.773976286810756,1.0032432788271242,0.61765456199646
control_vansh_experimental_sinusoidalYaw_5_control.bag,control,experimental_sinusoidalYaw,5,Fx,85660,-4.371918678283691,3.85966157913208,-1.6976380348205566,1.2584971189498901,-1.652571201324463,1.2584971189498901,servo_activity,8.241868734359741,0.7244956584641661,5.971198115675183,1.652571201324463,1.6976380348205566,1.0272707363289246,7.488943338394165
control_vansh_experimental_sinusoidalYaw_5_control.bag,control,experimental_sinusoidalYaw,5,Fy,85660,-9.037415504455566,6.368856906890869,-2.446655035018921,2.447481870651245,-2.4419126510620117,2.4244961738586426,servo_activity,8.241868734359741,1.0179215893391713,8.389576121204293,2.4419126510620117,2.447481870651245,1.0022806792809773,6.836697816848755
control_vansh_experimental_sinusoidalYaw_5_control.bag,control,experimental_sinusoidalYaw,5,Fz,85660,-4.455321788787842,7.398194313049316,-2.1909472942352295,0.1938692182302475,-2.1909472942352295,0.18403179943561554,servo_activity,8.241868734359741,0.4721793721970932,3.891640404720834,2.1909472942352295,2.1909472942352295,1.0,0.1007080078125
control_vansh_experimental_sinusoidalYaw_5_control.bag,control,experimental_sinusoidalYaw,5,Net,85660,0.010420642793178558,10.216581344604492,0.075021954961091,3.6065092686664837,0.08923248413126042,3.4848760600757065,servo_activity,8.241868734359741,1.4079845098138397,11.604423509897511,3.4848760600757065,3.6065092686664837,1.034903166280219,0.1007080078125
control_vansh_experimental_sinusoidalYaw_6_control.bag,control,experimental_sinusoidalYaw,6,Fx,85680,-4.3275604248046875,3.0389537811279297,-1.5301098823547363,1.6519314050674438,-1.5256128311157227,1.406224992275227,servo_activity,8.122951745986938,0.7648340119154612,6.21270977247889,1.526981234550476,1.6519314050674438,1.0818282292471992,8.562688112258911
control_vansh_experimental_sinusoidalYaw_6_control.bag,control,experimental_sinusoidalYaw,6,Fy,85680,-6.586299896240234,6.981055736541748,-1.7867119312286377,3.3850760459899902,-1.766959547996521,2.861445665359497,servo_activity,8.122951745986938,1.1442727652474534,9.294872456352104,2.861445665359497,3.3850760459899902,1.1829950458153142,8.566125631332397
control_vansh_experimental_sinusoidalYaw_6_control.bag,control,experimental_sinusoidalYaw,6,Fz,85680,-3.9001524448394775,6.186367988586426,-1.7537678480148315,0.1632751077413559,-1.7463093996047974,0.1511617499589919,servo_activity,8.122951745986938,0.5107158842138468,4.14852048337813,1.7463093996047974,1.7537678480148315,1.0042709776467573,3.341704845428467
control_vansh_experimental_sinusoidalYaw_6_control.bag,control,experimental_sinusoidalYaw,6,Net,85680,0.016535911709070206,7.902683734893799,0.004398176258691837,3.9738923389971386,0.039365764722487574,3.0858123383972647,servo_activity,8.122951745986938,1.5626532058644025,12.693356586948335,3.0858123383972647,3.9738923389971386,1.287794558842529,8.566125631332397
control_vansh_experimental_sinusoidalYaw_7_control.bag,control,experimental_sinusoidalYaw,7,Fx,86560,-5.716101169586182,3.269599199295044,-1.5977473258972168,1.133610486984253,-1.2808034420013428,1.1179620027542114,servo_activity,8.236847400665283,0.48620565474558025,4.004801783479895,1.2808034420013428,1.5977473258972168,1.2474570831888363,0.0
control_vansh_experimental_sinusoidalYaw_7_control.bag,control,experimental_sinusoidalYaw,7,Fy,86560,-9.557787895202637,8.740396499633789,-1.5593316555023193,2.806711435317993,-1.448948621749878,2.789114236831665,servo_activity,8.236847400665283,0.9649672272289299,7.948287797327797,2.789114236831665,2.806711435317993,1.0063092426455498,4.899862051010132
control_vansh_experimental_sinusoidalYaw_7_control.bag,control,experimental_sinusoidalYaw,7,Fz,86560,-10.856361389160156,8.932429313659668,-1.495989441871643,0.23130708932876587,-1.4150863885879517,0.21095915138721466,servo_activity,8.236847400665283,0.4380752381735118,3.6083588868453154,1.4150863885879517,1.495989441871643,1.0571718122201859,5.487954616546631
control_vansh_experimental_sinusoidalYaw_7_control.bag,control,experimental_sinusoidalYaw,7,Net,86560,0.0082404725253582,12.469143867492676,0.038875517322164814,2.8731314478231753,0.06312508555613709,2.8546118175405235,servo_activity,8.236847400665283,1.3005137274634087,10.712133115586497,2.8546118175405235,2.8731314478231753,1.0064876177450313,4.861591577529907
control_vansh_experimental_sinusoidalYaw_8_control.bag,control,experimental_sinusoidalYaw,8,Fx,86480,-3.521977186203003,3.995737314224243,-1.3854984045028687,1.3128578662872314,-1.3587342560291291,1.2370156049728394,servo_activity,5.155261039733887,0.7274158815274435,3.7500187537221104,1.358734256029127,1.3854984045028687,1.0196978536126404,7.313589096069336
control_vansh_experimental_sinusoidalYaw_8_control.bag,control,experimental_sinusoidalYaw,8,Fy,86480,-4.688901901245117,4.689663887023926,-1.9062018394470215,2.581784963607788,-1.8923254013061523,2.5327138900756836,servo_activity,5.155261039733887,1.0400471266904847,5.3617144317146295,2.5327138900756836,2.581784963607788,1.019374898098197,0.6237196922302246
control_vansh_experimental_sinusoidalYaw_8_control.bag,control,experimental_sinusoidalYaw,8,Fz,86480,-5.680522918701172,5.589234352111816,-1.9200845956802368,0.390965074300766,-1.9063957929611206,0.15967735648155212,servo_activity,5.155261039733887,0.586655392911278,3.0243616908252866,1.9063957929611206,1.9200845956802368,1.0071804620895926,7.335047960281372
control_vansh_experimental_sinusoidalYaw_8_control.bag,control,experimental_sinusoidalYaw,8,Net,86480,0.00892688985913992,5.897312641143799,0.11053080280405851,2.83881953271561,0.13922280034221804,2.81830150301244,servo_activity,5.155261039733887,1.5189178547649747,7.830418039226048,2.81830150301244,2.83881953271561,1.0072802820000764,3.3448519706726074
control_vansh_yawPower_1_control.bag,control,yawPower,1,Fx,85480,-4.550240516662598,1.9862111806869507,-1.8473429679870605,0.46523889899253845,-1.8107973337173462,0.44364037051796873,servo_activity,8.14109754562378,0.43915090020910663,3.5751703158508312,1.8107973337173462,1.8473429679870605,1.0201820676390607,7.518973350524902
control_vansh_yawPower_1_control.bag,control,yawPower,1,Fy,85480,-6.429022789001465,5.658330917358398,-2.901928663253784,3.7575221061706543,-2.8475441932678223,3.729473114013672,servo_activity,8.14109754562378,1.7259203400922754,14.05088584466738,3.729473114013672,3.7575221061706543,1.0075208994138038,4.80373740196228
control_vansh_yawPower_1_control.bag,control,yawPower,1,Fz,85480,-7.130739688873291,6.417001247406006,-3.7712302207946777,0.0488910898566246,-3.7625670754909515,0.02836732752621174,servo_activity,8.14109754562378,1.0541239379068892,8.581725803677049,3.762567075490949,3.7712302207946777,1.0023024560439493,8.517621278762817
control_vansh_yawPower_1_control.bag,control,yawPower,1,Net,85480,0.019719470292329788,8.852394104003906,0.0476802517325795,4.875175579706217,0.0655326252627663,4.5200650928360275,servo_activity,8.14109754562378,2.2650623170467186,18.44009326999395,4.5200650928360275,4.875175579706217,1.0785631356134702,8.550374031066895
control_vansh_yawPower_2_control.bag,control,yawPower,2,Fx,85800,-5.372245788574219,3.669039487838745,-0.9401264786720276,1.731002688407898,-0.9224883317947388,1.7295706272125244,servo_activity,8.171987056732178,1.031425498695293,8.428795825321467,1.7295706272125244,1.731002688407898,1.0008279865377232,1.501516342163086
control_vansh_yawPower_2_control.bag,control,yawPower,2,Fy,85800,-3.1871538162231445,4.278355598449707,-1.634896993637085,2.102769613265991,-1.6019622087478638,2.0821850299835205,servo_activity,8.171987056732178,1.0753054758251521,8.787382430476379,2.0821850299835205,2.102769613265991,1.0098860490235269,4.792036056518555
control_vansh_yawPower_2_control.bag,control,yawPower,2,Fz,85800,-4.251688003540039,2.596599578857422,-2.427445650100708,0.010340328328311443,-2.4184019565582275,0.010340328328311443,servo_activity,8.171987056732178,1.0299872032202004,8.417042093315253,2.4184019565582275,2.427445650100708,1.00373953284232,2.4510724544525146
control_vansh_yawPower_2_control.bag,control,yawPower,2,Net,85800,0.02859589457511902,5.5351481437683105,0.045052355717623206,2.9476259358860144,0.17438291925751978,2.8958562258238456,servo_activity,8.171987056732178,1.9578859741590515,15.99981883938524,2.8958562258238456,2.9476259358860144,1.017877168624779,8.570590019226074
control_vansh_yawPower_3_control.bag,control,yawPower,3,Fx,54480,-3.4001011848449707,3.1084585189819336,0.2643393874168396,1.3848494291305542,0.2643393874168396,1.359561370611193,servo_activity,5.162144422531128,0.7806176537744416,4.029661067561069,1.359561370611193,1.3848494291305542,1.0186001596294199,4.963948965072632
control_vansh_yawPower_3_control.bag,control,yawPower,3,Fy,54480,-2.8301780223846436,4.8925580978393555,-1.3557921648025513,4.021369457244873,-1.342160940170288,3.9573426318168705,servo_activity,5.162144422531128,1.1644069698300956,6.010836944864799,3.9573426318168705,4.021369457244873,1.0161792473851594,5.560265779495239
control_vansh_yawPower_3_control.bag,control,yawPower,3,Fz,54480,-4.939758777618408,1.8655143976211548,-4.149693965911865,-0.16871529817581177,-4.144485950469971,-0.1790163218975067,servo_activity,5.162144422531128,1.6668667910347452,8.60460710844237,4.144485950469971,4.149693965911865,1.0012566131250376,5.33387017250061
control_vansh_yawPower_3_control.bag,control,yawPower,3,Net,54480,0.06352390348911285,5.984659194946289,0.45485926026723095,5.091912858696499,0.49601440261825874,5.006676118313365,servo_activity,5.162144422531128,2.4491559916719314,12.642896942317954,5.006676118313365,5.091912858696499,1.0170246164059535,5.560265779495239
control_vansh_yawPower_4_control.bag,control,yawPower,4,Fx,86080,-25.813692092895508,15.423067092895508,-2.4194324016571045,2.1946661472320557,-2.413827419281006,2.1365630626678467,servo_activity,8.263508081436157,1.048578549761524,8.66493731997496,2.413827419281006,2.4194324016571045,1.002322031115948,3.902127265930176
control_vansh_yawPower_4_control.bag,control,yawPower,4,Fy,86080,-23.27594757080078,14.278009414672852,-5.364846706390381,3.883126735687256,-5.321444988250732,3.863997220993042,servo_activity,8.263508081436157,2.318869943308488,19.162000516329094,5.321444988250732,5.364846706390381,1.0081560024082699,1.752680778503418
control_vansh_yawPower_4_control.bag,control,yawPower,4,Fz,86080,-19.1661434173584,14.820366859436035,-4.871678829193115,-0.11741902679204941,-4.871678829193115,-0.13058999180793762,servo_activity,8.263508081436157,2.145841755222004,17.732180685760177,4.871678829193115,4.871678829193115,1.0,8.614749431610107
control_vansh_yawPower_4_control.bag,control,yawPower,4,Net,86080,0.020743677392601967,35.049320220947266,0.27381741958389744,6.010792100222661,0.36679139938650257,5.952571721376267,servo_activity,8.263508081436157,3.692298373761986,30.511337450655752,5.952571721376267,6.010792100222661,1.0097807101823433,1.6834158897399902
fiberglassSIN.bag,fiberglass,SIN,1,Fx,191400,-1.6009151935577393,2.542841672897339,-0.2733994722366333,1.203708291053772,-0.2658087909221649,1.1730600595474243,servo_activity,18.55917191505432,0.23684944125654528,4.395729498264783,1.1730600595474243,1.203708291053772,1.0261267368681635,2.2605042457580566
fiberglassSIN.bag,fiberglass,SIN,1,Fy,191400,-4.63602352142334,5.539889812469482,-3.3484785556793213,3.8899612426757812,-3.292299270629883,3.817185878753662,servo_activity,18.55917191505432,1.128543218764849,20.94482761062559,3.817185878753662,3.8899612426757812,1.0190651873484036,1.9443175792694092
fiberglassSIN.bag,fiberglass,SIN,1,Fz,191400,-6.447466850280762,1.6078150272369385,-4.085021018981934,0.5535445213317871,-4.034533500671387,0.5438464283943176,servo_activity,18.55917191505432,0.7856298879193683,14.580640151500415,4.034533500671387,4.085021018981934,1.0125138428772855,0.3404550552368164
fiberglassSIN.bag,fiberglass,SIN,1,Net,191400,0.0037539093755185604,7.778576374053955,0.0037406545454951885,5.042930183300978,0.027648524841760717,4.949596983994248,servo_activity,18.55917191505432,1.5356696992496135,28.500757953113343,4.949596983994248,5.042930183300978,1.0188567270443525,0.34238696098327637
fiberglassSIN2.bag,fiberglass,SIN,2,Fx,128660,-1.5378371477127075,2.085972309112549,-0.8524692058563232,1.2154990434646606,-0.38625407218933105,1.1757494890689855,servo_activity,12.260337352752686,0.3181385336474033,3.9004857474272256,1.1757494890689855,1.2154990434646606,1.0338078432227522,1.8623936176300049
fiberglassSIN2.bag,fiberglass,SIN,2,Fy,128660,-4.402334690093994,6.033178806304932,-2.458379030227661,4.415219306945801,-2.38010311126709,4.412422180175781,servo_activity,12.260337352752686,1.5489827136484984,18.9910506229129,4.412422180175781,4.415219306945801,1.000633920929549,2.738168716430664
fiberglassSIN2.bag,fiberglass,SIN,2,Fz,128660,-6.585108757019043,1.5356297492980957,-4.336668014526367,0.21783395111560822,-4.324679017066956,0.19219414651393907,servo_activity,12.260337352752686,1.4771897465679344,18.11084462695012,4.324679017066958,4.336668014526367,1.0027722282768492,10.582125663757324
fiberglassSIN2.bag,fiberglass,SIN,2,Net,128660,0.008263722993433475,7.852717876434326,0.0150853999874518,5.840731102661055,0.048096798808986076,5.76163823482372,servo_activity,12.260337352752686,2.3405327171814423,28.695720697799374,5.76163823482372,5.840731102661055,1.0137274963497869,2.717362642288208
fiberglassNESTEDSIN.bag,fiberglass,NESTEDSIN,1,Fx,220960,-3.9624879360198975,2.9580414295196533,-1.4604016542434692,1.0894639492034912,-1.4203498363494873,1.0602940320968628,servo_activity,21.68148183822632,0.27283619124961617,5.915492925389396,1.4203498363494873,1.4604016542434692,1.0281985584600208,0.0931088924407959
fiberglassNESTEDSIN.bag,fiberglass,NESTEDSIN,1,Fy,220960,-3.9084692001342773,4.820831298828125,-1.5493113994598389,3.2886903285980225,-1.2096455544233322,3.1850587534904444,servo_activity,21.68148183822632,1.3106584023309142,28.41701634625644,3.1850587534904444,3.2886903285980225,1.0325367860150179,1.0809857845306396
fiberglassNESTEDSIN.bag,fiberglass,NESTEDSIN,1,Fz,220960,-3.251507043838501,2.258244514465332,-2.4552745819091797,0.3995301127433777,-2.433579683303833,0.33486706018447876,servo_activity,21.68148183822632,0.6434083439464778,13.950046323838832,2.433579683303833,2.4552745819091797,1.0089148092228868,21.05945920944214
fiberglassNESTEDSIN.bag,fiberglass,NESTEDSIN,1,Net,220960,0.010999041609466076,4.834266662597656,0.019205264499612833,3.355210785115511,0.09850663940703881,3.3198175653272135,servo_activity,21.68148183822632,1.636967790266948,35.4918874144343,3.3198175653272135,3.355210785115511,1.010661194204751,21.090888738632202
fiberglassNESTEDSIN2.bag,fiberglass,NESTEDSIN,2,Fx,195380,-3.349850654602051,3.3121628761291504,-1.5674095153808594,1.6350328922271729,-1.4290088468790054,1.5756249523162846,servo_activity,19.138298273086548,0.5240069983060512,10.028602230765966,1.5756249523162846,1.6350328922271729,1.0377043660190544,6.335622310638428
fiberglassNESTEDSIN2.bag,fiberglass,NESTEDSIN,2,Fy,195380,-5.937740325927734,6.169579029083252,-5.594027519226074,4.209238052368164,-1.065203493833542,4.196588039398193,servo_activity,19.138298273086548,1.6281740468924757,31.160480549926604,4.196588039398193,5.594027519226074,1.3329942006955438,0.003620624542236328
fiberglassNESTEDSIN2.bag,fiberglass,NESTEDSIN,2,Fz,195380,-4.07477331161499,3.770375967025757,-2.8974804878234863,0.5165470838546753,-1.658618688583374,0.4887228012084961,servo_activity,19.138298273086548,0.6776454229927064,12.968980228626314,1.658618688583374,2.8974804878234863,1.7469238154420073,0.003620624542236328
fiberglassNESTEDSIN2.bag,fiberglass,NESTEDSIN,2,Net,195380,0.02996133826673031,6.5757880210876465,0.06609585888416607,6.312804024445707,0.2498490583372114,4.410894672329667,servo_activity,19.138298273086548,2.0164528629029386,38.59147634385573,4.410894672329667,6.312804024445707,1.4311844860062195,0.003620624542236328
fiberglassSLOWFAST.bag,fiberglass,SLOWFAST,1,Fx,156540,-2.3906002044677734,4.732757091522217,-0.6241486668586731,1.1041548252105713,-0.6073748025298118,1.0666272640228271,servo_activity,15.180807113647461,0.33605521890429335,5.101589457720651,1.0666272640228271,1.1041548252105713,1.0351833882871204,6.555111646652222
fiberglassSLOWFAST.bag,fiberglass,SLOWFAST,1,Fy,156540,-5.708525657653809,4.058219909667969,-0.3599611520767212,2.851250410079956,-0.32762429118156433,2.8145389556884766,servo_activity,15.180807113647461,1.2913200110237644,19.60328000934488,2.8145389556884766,2.851250410079956,1.0130435055152751,0.9712235927581787
fiberglassSLOWFAST.bag,fiberglass,SLOWFAST,1,Fz,156540,-8.644059181213379,5.112746715545654,-2.1717870235443115,0.6002405285835266,-2.1360158920288086,0.5372443199157715,servo_activity,15.180807113647461,0.6024895218976977,9.146277219922627,2.1360158920288086,2.1717870235443115,1.0167466598207409,0.5651919841766357
fiberglassSLOWFAST.bag,fiberglass,SLOWFAST,1,Net,156540,0.0032058812212198973,8.686028480529785,0.003778154414665991,3.0470442593993545,0.03434092444053494,3.000040692213039,servo_activity,15.180807113647461,1.613833422646958,24.499293902760968,3.000040692213039,3.0470442593993545,1.0156676432117466,0.8401753902435303
fiberglassSLOWFAST2.bag,fiberglass,SLOWFAST,2,Fx,191460,-4.642435073852539,4.464489936828613,-1.5448123216629028,1.7564105987548828,-1.3745975494384766,1.668480396270752,servo_activity,18.68668222427368,0.6012464760423744,11.23530183626823,1.668480396270752,1.7564105987548828,1.0527007705218863,15.848834037780762
fiberglassSLOWFAST2.bag,fiberglass,SLOWFAST,2,Fy,191460,-6.702052116394043,6.007834434509277,-2.390662670135498,3.9901082515716553,-2.1533906650543213,3.9431164264678955,servo_activity,18.68668222427368,1.6973233472984692,31.71734202280701,3.9431164264678955,3.9901082515716553,1.011917432817436,15.132625579833984
fiberglassSLOWFAST2.bag,fiberglass,SLOWFAST,2,Fz,191460,-10.424156188964844,3.034842014312744,-2.6427438259124756,0.4161204695701599,-2.4769316804409027,0.3821868300437927,servo_activity,18.68668222427368,0.5998844978136084,11.2098509819109,2.476931680440901,2.6427438259124756,1.0669425591270485,0.33354830741882324
fiberglassSLOWFAST2.bag,fiberglass,SLOWFAST,2,Net,191460,0.00863378681242466,10.507529258728027,0.06049298473515167,4.141211997882127,0.1740225613008682,4.0741224499798445,servo_activity,18.68668222427368,2.137797812676497,39.948348385233054,4.0741224499798445,4.141211997882127,1.0164672389516949,15.063753366470337
fiberglassSINFOURIER.bag,fiberglass,SINFOURIER,1,Fx,161400,-3.4131646156311035,4.426257610321045,-2.159714460372925,1.2299739122390747,-2.1459622383117676,1.210752010345459,servo_activity,15.461020708084106,0.5958850994297987,9.212991861922875,2.1459622383117676,2.159714460372925,1.0064084175460497,4.758060932159424
